,budget,revenue,runtime,original_language,vote_average,vote_count,main_production_company,main_spoken_language,main_genre,release_month,release_year
334,12500000,238227,100,en,5.0,101,Cannon Group,English,Action,3,1985
335,60000000,16000000,105,en,5.0,91,Warner Bros.,English,Action,9,1997
336,24000000,23510601,110,en,5.0,63,DreamWorks Pictures,English,Action,1,2003
337,26000000,12454768,116,en,5.0,17,Hollywood Pictures,English,Action,4,1991
338,38000000,107597242,94,en,5.0,576,Columbia Pictures,English,Action,4,2015
339,50000000,16478900,102,en,5.0,82,Hollywood Pictures,English,Action,9,1994
340,12000000,84500122,98,en,5.0,241,Walt Disney Pictures,English,Comedy,11,2006
341,40000000,8479793,94,en,5.0,88,Warner Bros.,English,Comedy,2,1991
342,93,2500000,107,en,5.0,87,Lewis Gilbert Productions,English,Comedy,1,2011
343,30000000,21800302,104,en,5.0,66,Touchstone Pictures,English,Comedy,6,2004
344,4500000,3813293,86,en,5.0,91,New Line Cinema,English,Comedy,4,1988
345,26000000,17782178,87,en,5.0,216,Ingenious Media,English,Comedy,11,2016
346,50000000,6808550,88,en,5.0,77,Shangri-La Entertainment,English,Comedy,1,2004
347,60000000,95673607,101,en,5.0,434,DreamWorks SKG,English,Comedy,2,2007
348,15000000,6405245,89,en,5.0,102,Dune Entertainment,English,Comedy,8,2009
349,20000000,100525432,97,en,5.0,508,New Line Cinema,English,Comedy,7,2014
350,14000000,12314651,93,en,5.0,360,Paramount Pictures,English,Comedy,2,2015
351,35000000,14431253,91,en,5.0,322,Studio Babelsberg,English,Comedy,3,2015
352,130000000,243843127,100,en,5.0,2579,Columbia Pictures,English,Science Fiction,5,2013
353,5000000,27046,121,en,5.0,18,Tigers Den Studios,English,Mystery,4,2011
354,17000000,8720000,91,en,5.0,27,Twentieth Century Fox Film Corporation,Español,Action,9,1977
355,45000000,42487390,99,en,5.0,336,Virtual Studios,ภาษาไทย,Action,8,2008
356,8000000,365134,138,en,5.1,29,40 Acres & A Mule Filmworks,English,Comedy,7,2004
357,45000000,30353232,101,en,5.1,303,Summit Entertainment,English,Action,10,2012
358,19000000,44332015,105,en,5.1,114,Twentieth Century Fox Film Corporation,English,Comedy,8,1997
359,58000000,85280250,103,en,5.1,281,Columbia Pictures,English,Comedy,12,2009
360,70000000,17752940,133,en,5.1,842,Universal Pictures,English,Crime,1,2015
361,65000000,36850101,94,en,5.1,81,Walt Disney Pictures,English,Comedy,2,1999
362,900000,8556940,92,en,5.1,120,Trimark Pictures,English,Comedy,1,1993
363,37000000,37962774,110,en,5.1,227,Lucasfilm,English,Comedy,8,1986
364,10000000,6110000,90,en,5.1,184,Relativity Media,English,Action,5,2010
365,33000000,62022014,105,en,5.1,504,New Line Cinema,English,Action,8,2006
366,75000000,93888180,105,en,5.1,141,DreamWorks SKG,English,Romance,3,1999
367,200000000,219851172,114,en,5.1,2551,De Line Pictures,English,Adventure,6,2011
368,15000000,16500000,90,en,5.1,37,Columbia Pictures Corporation,English,Adventure,5,1983
369,4750000,206871,98,en,5.1,64,Lions Gate Films,English,Fantasy,5,2005
370,150000000,292817841,88,en,5.1,519,Walt Disney Pictures,English,Fantasy,7,2009
371,37000000,63800345,81,en,5.1,102,Starz Media,English,Animation,7,2008
372,45000000,21355893,98,en,5.1,40,Paramount Pictures,English,Drama,1,1994
373,15000000,11992014,85,en,5.1,61,Rogue Pictures,English,Drama,11,2006
374,11000000,1044824,100,en,5.1,21,Hollywood Pictures,English,Drama,9,1993
375,15000000,9902115,94,en,5.1,38,Columbia Pictures Corporation,English,Drama,3,2000
376,20000000,73830340,108,en,5.1,138,Sony Pictures,English,Drama,4,2009
377,11000000,34872033,89,en,5.1,280,New Line Cinema,English,Horror,9,1991
378,21000000,17762705,104,en,5.1,79,United Artists,English,Horror,3,1999
379,5000000,6341855,91,en,5.1,142,Blumhouse Productions,English,Horror,12,2016
380,7400000,26667197,96,en,5.1,262,Intrepid Pictures,English,Horror,1,2017
381,2200000,21930418,92,en,5.1,200,Paramount Pictures,English,Horror,3,1985
382,65000000,40002112,100,en,5.1,381,Columbia Pictures,English,Horror,11,1998
383,15000000,39421467,105,en,5.1,273,Dimension Films,English,Horror,8,2009
384,170000000,222104681,106,en,5.1,1042,"Todman, Simon, LeMasters Productions",English,Action,6,1999
385,50000000,110803676,104,en,5.1,321,Village Roadshow Pictures,English,Action,8,2005
386,22000000,17336370,106,en,5.1,196,Cannon Group,English,Action,8,1987
387,25000000,38348988,93,en,5.1,49,Warner Bros.,English,Action,12,1984
388,50000000,9851610,95,en,5.1,45,Paramount Pictures,English,Action,10,1995
389,1,1378,90,en,5.1,73,120dB Films,English,Comedy,6,2011
390,45000000,14793624,91,en,5.1,107,DreamWorks SKG,English,Comedy,9,2004
391,50000000,66002004,101,en,5.1,559,Walt Disney Pictures,English,Comedy,6,2005
392,17080000,21011500,107,en,5.1,42,Hollywood Pictures,English,Comedy,1,1994
393,85000000,183611771,100,en,5.1,327,Walt Disney Pictures,English,Comedy,10,2000
394,6500000,13368437,88,en,5.1,132,Sony Pictures,English,Comedy,9,2006
395,15000000,21032267,123,en,5.1,41,Columbia Pictures,English,Comedy,10,1988
396,8500000,5001655,104,en,5.1,107,Fox Searchlight Pictures,English,Comedy,2,2004
397,2800000,1826705,102,en,5.1,374,Phase 4 Films,English,Comedy,9,2014
398,60000000,50650079,90,en,5.1,381,Twentieth Century Fox Film Corporation,English,Comedy,7,2008
399,75000000,29000000,90,en,5.1,46,Paramount Pictures,English,Comedy,4,1999
400,55000000,33828318,118,en,5.1,194,Twentieth Century Fox Film Corporation,English,Comedy,12,2003
401,9000000,6436211,88,en,5.1,17,Warner Bros.,English,Comedy,8,1988
402,90000000,182290266,87,en,5.1,481,Walt Disney Pictures,English,Thriller,11,2003
403,3300000,64110728,83,en,5.1,517,Lionsgate,English,Thriller,1,2015
404,11500000,1402307,114,en,5.1,139,Signature Pictures,English,Thriller,10,2012
405,32000000,79082515,102,en,5.1,632,Twentieth Century Fox Film Corporation,Polski,Comedy,12,1997
406,35000000,2106557,96,en,5.1,345,Saturn Films,svenska,Action,5,2012
407,14000000,875386,97,en,5.2,114,Foresight Unlimited,български език,Adventure,10,2009
408,13000000,17917287,84,en,5.2,119,Miramax Films,English,Action,8,1996
409,250000,144008,101,en,5.2,56,Peninsula Films,English,Drama,6,2002
410,1700000,1007962,77,en,5.2,83,2929 Productions,English,Comedy,1,2009
411,70000000,33561137,97,en,5.2,276,Columbia Pictures Corporation,English,Action,10,2002
412,37665000,14655628,113,en,5.2,71,Scott Rudin Productions,English,Drama,2,2006
413,35000000,81093313,91,en,5.2,1619,Lakeshore Entertainment,English,Action,11,2016
414,42000000,60845711,90,en,5.2,207,Twentieth Century Fox Film Corporation,English,Action,5,2017
415,92000000,304654182,98,en,5.2,3519,Ingenious Media,English,Action,2,2013
416,500000,745327,92,en,5.2,48,TLA Releasing,English,Comedy,4,2006
417,35000000,92219310,88,en,5.2,215,Walt Disney Pictures,English,Comedy,11,2009
418,1500000,22812411,101,en,5.2,107,Cannon Group,English,Action,11,1984
419,120000000,259175788,106,en,5.2,930,Columbia Pictures,English,Action,6,2003
420,90000000,48795021,113,en,5.2,612,Dark Horse Entertainment,English,Adventure,8,2011
421,32000000,97918663,95,en,5.2,227,Columbia Pictures,English,Adventure,1,2005
422,11000000,2807854,98,en,5.2,156,Columbia Pictures Corporation,English,Adventure,8,1991
423,20000000,22471595,96,en,5.2,62,Universal Pictures,English,Fantasy,8,1980
424,50000000,200804534,80,en,5.2,851,Twentieth Century Fox Film Corporation,English,Animation,6,2004
425,40000000,571006128,125,en,5.2,3350,Focus Features,English,Drama,2,2015
426,68000000,75715436,136,en,5.2,574,Village Roadshow Pictures,English,Drama,3,2003
427,25000000,19829957,107,en,5.2,150,Relativity Media,English,Drama,10,2010
428,13500000,187674,129,en,5.2,32,Centropolis Entertainment,English,Drama,9,2015
429,22000000,9479718,105,en,5.2,195,Stone Productions,English,Drama,10,2010
430,4000000,143101,97,en,5.2,68,Worldview Entertainment,English,Drama,6,2015
431,80000000,91188905,113,en,5.2,374,DreamWorks,English,Horror,7,1999
432,5000000,86362372,84,en,5.2,455,Blumhouse Productions,English,Horror,1,2014
433,26000000,67918658,100,en,5.2,643,Bold Films,English,Horror,1,2010
434,5000000,142817992,95,en,5.2,574,Paramount Pictures,English,Horror,10,2012
435,20000000,37597471,97,en,5.2,295,"Screen Gems, Inc.",English,Action,9,2006
436,26000000,183293131,91,en,5.2,807,Columbia Pictures,English,Action,1,2009
437,25000000,17193231,98,en,5.2,49,Metro-Goldwyn-Mayer (MGM),English,Action,7,1996
438,55000000,11466088,100,en,5.2,63,Metro-Goldwyn-Mayer (MGM),English,Action,1,1997
439,15000000,3020664,100,en,5.2,102,Shangri-La Entertainment,English,Comedy,10,2015
440,35000000,22034832,111,en,5.2,114,Revolution Studios,English,Comedy,8,2004
441,45000000,16809014,103,en,5.2,96,Twentieth Century Fox Film Corporation,English,Comedy,7,2005
442,3000000,18097,92,en,5.2,30,Gato Negro Films,English,Comedy,11,2009
443,70000000,67112664,111,en,5.2,306,Imagine Entertainment,English,Comedy,1,2011
444,8500000,29916207,94,en,5.2,33,Columbia Pictures,English,Comedy,12,1981
445,40000000,126069509,97,en,5.2,1733,Escape Artists,English,Comedy,7,2014
446,200000,2200000,66,en,5.2,28,Paramount Pictures,English,Comedy,2,1933
447,26000000,28818995,100,en,5.2,145,Splendid Pictures,English,Comedy,6,2004
448,45000000,124914842,95,en,5.2,386,Type A Films,English,Comedy,7,2003
449,49900000,26121638,102,en,5.2,511,Universal Pictures,English,Comedy,4,2011
450,176000003,183987723,124,en,5.2,2816,Village Roadshow Pictures,English,Science Fiction,2,2015
451,25000000,6673422,104,en,5.2,128,2929 Productions,Français,Comedy,10,2008
452,40000000,88100000,95,en,5.2,756,Atlas Entertainment,Latin,Adventure,1,2011
453,28000000,14051384,123,en,5.2,166,Universal Pictures,Pусский,Music,2,1998
454,37000000,26250020,105,en,5.2,704,Scott Rudin Productions,Pусский,Drama,5,2015
455,16000000,1985001,125,en,5.3,21,Merchant Ivory Productions,English,Drama,9,1996
456,137000000,245360480,138,en,5.3,1571,Universal Pictures,English,Drama,6,2003
457,30000000,55583804,107,en,5.3,518,Warner Bros.,English,Action,2,2010
458,12000000,15008161,107,en,5.3,642,Open Road Films,English,Action,9,2013
459,70000000,88933562,97,en,5.3,309,Village Roadshow Pictures,English,Comedy,12,2005
460,130000000,379014294,139,en,5.3,1075,TriStar Pictures,English,Science Fiction,5,1998
461,13000000,73180723,83,en,5.3,523,Twentieth Century Fox Film Corporation,English,Comedy,12,2000
462,45000000,61947267,123,en,5.3,41,Caravan Pictures,English,Action,6,1994
463,75000000,443140005,88,en,5.3,688,Regency Enterprises,English,Comedy,12,2009
464,5000000,38610009,90,en,5.3,150,Ghost House Pictures,English,Mystery,5,2009
465,20000000,39143839,102,en,5.3,288,Columbia Pictures Corporation,English,Horror,10,2006
466,65000000,44806783,93,en,5.3,573,Contrafilm,English,War,11,2012
467,13000000,8946237,96,en,5.3,94,Konrad Pictures,English,Comedy,8,1999
468,43000000,68696770,84,en,5.3,286,Konrad Pictures,English,Romance,4,2002
469,25530000,20080020,95,en,5.3,85,Universal Pictures,English,Adventure,5,1996
470,100000000,94061311,125,en,5.3,642,Paramount Pictures,English,Adventure,8,2016
471,175000000,173000000,96,en,5.3,1194,Columbia Pictures,English,Fantasy,6,2007
472,50000000,28931401,105,en,5.3,608,Summit Entertainment,English,Fantasy,2,2011
473,64000000,74608570,133,en,5.3,63,Columbia Pictures,English,Drama,10,1999
474,25000000,119188334,110,en,5.3,287,Twentieth Century Fox Film Corporation,English,Drama,6,2006
475,30000000,25473093,105,en,5.3,275,Vertigo Entertainment,English,Drama,6,2005
476,75000000,42285169,110,en,5.3,415,Legendary Pictures,English,Drama,7,2006
477,130000,54667954,79,en,5.3,320,Plunge Pictures LLC,English,Drama,8,2004
478,15000000,19145732,90,en,5.3,1205,Pathé Distribution,English,Drama,6,2013
479,42000000,119946358,104,en,5.3,688,United Artists,English,Drama,10,1990
480,3200000,10000000,94,en,5.3,75,Night Light Films,English,Horror,11,1985
481,4000000,9797098,86,en,5.3,31,No Frills Film Production,English,Horror,4,1988
482,20000000,47241945,92,en,5.3,475,Nu Image Films,English,Horror,1,2013
483,2800000,19170001,88,en,5.3,196,Paramount Pictures,English,Horror,5,1988
484,9000000,27105095,100,en,5.3,157,Spyglass Entertainment,English,Horror,3,2006
485,5000000,11642254,96,en,5.3,187,Trans Pacific Films,English,Horror,10,1989
486,1250000,3412497,88,en,5.3,62,New World Pictures,English,Horror,8,1984
487,12500000,27206120,101,en,5.3,179,Summit Entertainment,English,Horror,9,2009
488,24500,4000000,67,en,5.3,26,Friedman-Lewis Productions,English,Horror,6,1963
489,38000000,119723358,100,en,5.3,533,Dimension Films,English,Action,8,2002
490,19000000,69631118,95,en,5.3,217,Paramount Pictures,English,Action,8,2004
491,55000000,31987563,117,en,5.3,136,Caravan Pictures,English,Action,1,1997
492,25000000,51702483,100,en,5.3,104,Columbia Pictures,English,Action,9,1996
493,144000000,229147509,116,en,5.3,2203,Columbia Pictures,English,Action,7,2016
494,50000000,60209334,107,en,5.3,291,Twentieth Century Fox Film Corporation,English,Action,8,1996
495,7000000,16624456,86,en,5.3,192,Twentieth Century Fox Film Corporation,English,Action,7,1992
496,70000000,11263966,101,en,5.3,30,Warner Bros.,English,Action,9,1999
497,12000000,15945534,88,en,5.3,46,Columbia Pictures,English,Action,8,1986
498,40000000,36893721,91,en,5.3,392,Lakeshore Entertainment,English,Action,1,2012
499,7000000,10229331,93,en,5.3,26,Lionsgate,English,Action,11,2001
500,15000000,30238577,122,en,5.3,38,Paramount Pictures,English,Comedy,9,2003
501,80000000,169852759,102,en,5.3,509,Columbia Pictures,English,Comedy,7,2011
502,80000000,163733697,88,en,5.3,337,New Line Cinema,English,Comedy,11,2008
503,3000000,11947954,87,en,5.3,457,Gary Sanchez Productions,English,Comedy,8,2012
504,20000000,17432163,101,en,5.3,85,Metro-Goldwyn-Mayer (MGM),English,Comedy,1,2003
505,70000000,171844840,113,en,5.3,601,Universal Pictures,English,Comedy,9,2009
506,14000000,10424470,86,en,5.3,73,Universal Studios,English,Comedy,2,2001
507,40000000,45735397,110,en,5.3,270,Warner Bros.,English,Comedy,4,2011
508,80000000,177977226,93,en,5.3,707,Walt Disney Pictures,English,Comedy,11,1997
509,19000000,7411659,89,en,5.3,17,Orion Pictures,English,Comedy,4,1994
510,47000000,15691192,125,en,5.3,113,Warner Bros.,English,Comedy,12,1990
511,24000000,83188165,88,en,5.3,599,The Weinstein Company,English,Comedy,8,2010
512,64000000,101595121,98,en,5.3,269,Revolution Studios,English,Comedy,8,2006
513,20000000,13854000,108,en,5.3,132,Weintraub Entertainment Group,English,Comedy,12,1988
514,45000000,178262620,83,en,5.3,779,Dimension Films,English,Comedy,4,2006
515,68000000,68267862,98,en,5.3,899,Ingenious Film Partners,English,Comedy,7,2012
516,30000000,27437881,100,en,5.3,732,New Line Cinema,English,Comedy,3,2013
517,35000000,24159934,98,en,5.3,402,Relativity Media,English,Comedy,2,2012
518,16000000,40492759,91,en,5.3,230,Vertigo Entertainment,English,Thriller,2,2011
519,15000000,30102717,110,en,5.3,219,Stone Group Pictures,English,Thriller,7,1991
520,42000000,32168970,124,en,5.3,175,Dimension Films,English,Thriller,2,2000
521,12000000,972512,108,en,5.3,135,Lightstream Pictures,English,Crime,11,2011
522,32000000,83615414,107,en,5.3,322,Twentieth Century Fox Film Corporation,English,Crime,2,2011
523,10000000,30658387,97,en,5.3,93,Screen Gems,English,Mystery,9,2016
524,15000000,100734718,101,en,5.3,303,Lionsgate,English,Mystery,1,2009
525,16000000,31556061,100,en,5.3,858,Dune Entertainment,Español,Comedy,9,2009
526,15000000,11300653,133,en,5.3,33,Miramax Films,Français,Drama,12,1994
527,125000000,407778013,110,en,5.4,2122,Universal Pictures,العربية,Thriller,6,2017
528,40000000,19726050,121,en,5.4,117,Hollywood Pictures,Český,Drama,8,1994
529,60795000,73090611,109,en,5.4,242,Columbia Pictures,Český,Crime,4,2007
530,40000000,48093211,124,en,5.4,55,Touchstone Pictures,English,Fantasy,12,1996
531,270000000,391081192,154,en,5.4,1429,DC Comics,English,Adventure,6,2006
532,1580000,7000000,105,en,5.4,35,Twentieth Century Fox Film Corporation,English,Adventure,7,1961
533,80000000,43935763,116,en,5.4,324,Paramount Pictures,English,Action,11,2003
534,20000000,132675402,105,en,5.4,191,Hyde Park Films,English,Comedy,3,2003
535,12000000,38368909,103,en,5.4,156,Lionsgate,English,Comedy,10,2006
536,45000000,30822861,99,en,5.4,173,Twentieth Century Fox Film Corporation,English,Adventure,1,2007
537,65000000,17218080,100,en,5.4,275,TriStar Pictures,English,Action,5,1991
538,22000000,19351569,90,en,5.4,155,Village Roadshow Pictures,English,Comedy,2,2001
539,5000000,4842699,121,en,5.4,40,Emmett/Furla Films,English,Drama,9,2015
540,53000000,95226116,118,en,5.4,296,Double Feature Films,English,Comedy,3,2005
541,70000000,111231041,112,en,5.4,454,De Line Pictures,English,Romance,2,2008
542,15000000,13290368,81,en,5.4,35,Twentieth Century Fox Film Corporation,English,Romance,9,1987
543,20000000,36620508,101,en,5.4,223,Lionsgate,English,Romance,9,2008
544,120000000,169956806,78,en,5.4,632,Columbia Pictures,English,Family,7,2002
545,50000000,106303988,98,en,5.4,520,Walt Disney Pictures,English,Adventure,3,2009
546,25000000,48063435,108,en,5.4,140,Universal Pictures,English,Adventure,7,1994
547,130000000,371876278,110,en,5.4,3045,Paramount Pictures,English,Adventure,3,2013
548,100000000,68688831,102,en,5.4,387,Universal Pictures,English,Adventure,6,2009
549,40000000,19258519,111,en,5.4,71,Fox Searchlight Pictures,English,Adventure,10,2009
550,130000000,61648500,96,en,5.4,1280,Universal Pictures,English,Fantasy,7,2013
551,54000000,128769345,95,en,5.4,717,Imagine Entertainment,English,Fantasy,6,1996
552,10000000,443684,129,en,5.4,179,FilmNation Entertainment,English,Drama,3,2017
553,5000000,2333684,119,en,5.4,132,Universal Pictures,English,Drama,10,2015
554,1000000,2057193,84,en,5.4,25,Fox Searchlight Pictures,English,Drama,9,1997
555,4500000,3606395,104,en,5.4,253,Plum Pictures,English,Drama,4,2010
556,18000000,20497844,110,en,5.4,1015,Likely Story,English,Drama,4,2017
557,20000000,610792,112,en,5.4,32,Paramount Vantage,English,Drama,12,2012
558,2000000,5364858,95,en,5.4,194,Artfire Films,English,Horror,9,2007
559,15000000,66966987,87,en,5.4,273,Davis Entertainment,English,Horror,2,2006
560,750000,78396,102,en,5.4,223,Glass Eye Pix,English,Horror,12,2011
561,12000000,54000000,102,en,5.4,25,Paramount Pictures,English,Horror,1,1979
562,40000000,186167139,82,en,5.4,851,New Line Cinema,English,Horror,8,2009
563,1000000,9318,87,en,5.4,261,Fewlas Entertainment,English,Horror,9,2014
564,70000000,65977295,116,en,5.4,232,Jerry Bruckheimer Films,English,Action,6,2002
565,25000000,22611954,84,en,5.4,164,Universal Pictures,English,Action,9,1996
566,18000000,122195920,101,en,5.4,452,New Line Cinema,English,Action,8,1995
567,25000000,1397284,98,en,5.4,293,Handsomecharlie Films,English,Action,1,2016
